id,is_russia,purch_id,created_at,state,amount
785733,yes,,,,
785799,yes,,,,
785810,yes,,,,
785863,yes,,,,
785914,yes,,,,
785962,yes,,,,
785977,yes,,,,
786019,yes,,,,
786046,yes,,,,
786061,yes,,,,
786090,yes,,,,
786119,yes,,,,
786151,yes,182873,2020-04-15,successful,818.3682416
786151,yes,327029,2020-05-29,successful,1138.133376
786170,no,,,,
786185,yes,,,,
786214,yes,,,,
786224,yes,,,,
786250,no,,,,
786268,yes,,,,
786290,yes,,,,
786307,yes,,,,
786341,yes,,,,
786386,yes,,,,
786425,yes,,,,
786429,yes,,,,
786435,no,,,,
786531,yes,,,,
786544,yes,,,,
786632,yes,,,,
786662,yes,,,,
786678,yes,188762,2020-04-02,successful,489.521792
786692,yes,,,,
786720,yes,,,,
786737,yes,,,,
786772,yes,,,,
786851,no,,,,
786856,yes,,,,
786860,yes,,,,
786867,yes,,,,
786898,yes,,,,
786934,yes,,,,
787097,yes,,,,
787137,yes,,,,
787182,yes,,,,
787195,yes,,,,
787246,no,319890,2020-05-11,successful,1075.468818
787246,no,188529,2020-04-02,successful,386.2632145
787252,yes,,,,
787277,yes,209123,2020-04-25,successful,258.8997904
787317,yes,,,,
787325,yes,,,,
787409,no,,,,
787460,yes,,,,
787546,yes,,,,
787559,yes,,,,
787593,no,,,,
787613,yes,,,,
787618,yes,,,,
787671,yes,,,,
787687,yes,,,,
787763,yes,,,,
787771,yes,,,,
787803,yes,,,,
787857,yes,,,,
787891,yes,,,,
787971,yes,,,,
788025,yes,,,,
788104,yes,,,,
788162,yes,,,,
788164,yes,,,,
788258,yes,,,,
788295,yes,,,,
788310,yes,,,,
788316,yes,,,,
788327,yes,,,,
788343,yes,316553,2020-06-08,successful,517.1368671
788365,yes,,,,
788387,yes,,,,
788444,yes,,,,
788461,yes,,,,
788483,yes,,,,
788497,yes,,,,
788528,yes,310367,2020-06-25,successful,254.1581847
788528,yes,310366,2020-06-30,successful,1453.760354
788528,yes,310371,2020-06-28,successful,1252.488507
788528,yes,310368,2020-06-11,successful,257.86756
788528,yes,310365,2020-06-03,successful,386.8726659
788528,yes,310362,2020-06-06,successful,296.6954611
788528,yes,310363,2020-06-12,successful,512.9661588
788528,yes,181301,2020-04-01,successful,1704.508841
788528,yes,317232,2020-05-30,successful,815.6586818
788580,yes,,,,
788691,yes,,,,
788740,yes,,,,
788795,yes,,,,
788833,no,,,,
788894,yes,,,,
788945,yes,,,,
788968,yes,,,,
789033,yes,,,,
789063,yes,,,,
789091,yes,,,,
789134,yes,,,,
789169,yes,,,,
789231,no,,,,
789239,yes,,,,
789307,yes,,,,
789346,no,,,,
789369,yes,,,,
789385,yes,,,,
789389,yes,,,,
789496,yes,,,,
789505,no,,,,
789523,yes,,,,
789572,yes,,,,
789621,yes,,,,
789624,yes,,,,
789738,yes,,,,
789824,yes,,,,
789850,yes,,,,
789862,yes,,,,
789903,yes,,,,
789931,no,182661,2020-04-11,successful,673.0793442
789931,no,182677,2020-04-09,successful,575.5157178
789931,no,183011,2020-04-05,successful,954.30643
789946,yes,,,,
789982,yes,,,,
789996,yes,,,,
790009,yes,271103,2020-05-18,successful,956.7356
790009,yes,238351,2020-06-23,successful,302.0456639
790045,yes,,,,
790095,yes,,,,
790154,yes,,,,
790174,yes,,,,
790218,yes,,,,
790300,yes,,,,
790341,yes,,,,
790388,yes,,,,
790399,yes,,,,
790474,yes,,,,
790484,yes,192023,2020-04-28,successful,634.5656037
790562,yes,,,,
790625,yes,,,,
790627,yes,,,,
790735,yes,,,,
790762,yes,,,,
790774,yes,,,,
790828,yes,,,,
790831,yes,,,,
790883,no,,,,
790939,yes,282862,2020-05-25,successful,452.6495442
790958,yes,,,,
791003,yes,,,,
791040,yes,,,,
791053,yes,,,,
791077,yes,,,,
791120,yes,,,,
791121,yes,,,,
791165,yes,,,,
791191,yes,,,,
791333,no,,,,
791348,yes,,,,
791391,yes,,,,
791403,yes,,,,
791436,yes,,,,
791463,yes,,,,
791533,yes,,,,
791553,yes,,,,
791599,yes,,,,
791603,yes,,,,
791633,yes,,,,
791637,no,,,,
791671,yes,,,,
791709,yes,,,,
791727,yes,,,,
791728,no,317999,2020-05-26,successful,438.5984306
791771,yes,,,,
791849,yes,,,,
791880,yes,,,,
791904,yes,,,,
791947,yes,,,,
792037,yes,,,,
792045,yes,,,,
792049,yes,,,,
792088,yes,,,,
792090,yes,,,,
792148,yes,,,,
792171,yes,,,,
792229,yes,,,,
792342,yes,,,,
792391,yes,,,,
792417,yes,,,,
792442,yes,,,,
792520,yes,,,,
792584,yes,,,,
792647,yes,,,,
792710,yes,,,,
792743,yes,,,,
792774,yes,,,,
792876,yes,,,,
792922,yes,,,,
792939,yes,,,,
792989,yes,,,,
793001,yes,,,,
793005,yes,,,,
793008,yes,,,,
793015,yes,,,,
793022,yes,,,,
793098,yes,,,,
793127,yes,,,,
793204,yes,,,,
793207,yes,,,,
793287,no,,,,
793408,yes,,,,
793487,yes,,,,
793508,yes,,,,
793547,yes,,,,
793557,yes,,,,
793626,yes,,,,
793672,yes,,,,
793685,yes,,,,
793745,yes,,,,
793815,yes,,,,
793849,yes,,,,
793856,yes,,,,
793858,yes,,,,
793887,yes,,,,
793965,yes,,,,
793993,yes,,,,
793994,yes,,,,
794011,yes,,,,
794167,yes,,,,
794190,yes,,,,
794258,yes,,,,
794285,yes,,,,
794337,yes,,,,
794405,yes,,,,
794469,yes,,,,
794486,yes,,,,
794546,yes,,,,
794571,yes,,,,
794634,yes,,,,
794650,yes,,,,
794680,yes,,,,
794694,yes,324809,2020-05-20,successful,663.541092
794701,yes,,,,
794731,yes,,,,
794824,yes,,,,
794897,yes,,,,
794988,yes,,,,
795003,yes,,,,
795022,yes,,,,
795119,yes,,,,
795144,yes,,,,
795146,yes,,,,
795176,yes,,,,
795214,yes,,,,
795322,yes,,,,
795381,yes,,,,
795392,yes,,,,
795425,no,,,,
795482,yes,,,,
795543,yes,,,,
795585,yes,,,,
795596,yes,,,,
795649,yes,,,,
795721,yes,,,,
795745,yes,,,,
795829,yes,,,,
795888,yes,,,,
795894,yes,,,,
795936,yes,,,,
796038,yes,,,,
796076,yes,,,,
796127,no,,,,
796256,yes,,,,
796257,yes,,,,
796323,yes,,,,
796331,yes,,,,
796420,yes,,,,
796422,yes,,,,
796472,yes,,,,
796510,yes,,,,
796527,yes,,,,
796529,yes,195140,2020-04-16,successful,424.0506356
796530,yes,,,,
796629,yes,,,,
796700,yes,321070,2020-05-19,successful,890.4672662
796744,yes,,,,
796776,yes,,,,
796786,yes,,,,
796799,yes,,,,
796827,yes,,,,
796895,yes,,,,
796944,yes,,,,
796960,yes,,,,
797125,yes,,,,
797181,yes,,,,
797209,yes,,,,
797276,yes,,,,
797301,yes,,,,
797302,yes,,,,
797308,yes,,,,
797341,yes,,,,
797392,yes,,,,
797414,yes,,,,
797501,yes,,,,
797521,no,,,,
797565,yes,,,,
797698,yes,,,,
797720,yes,,,,
797741,yes,,,,
797751,yes,,,,
797769,yes,,,,
797785,yes,,,,
797830,yes,,,,
797934,yes,,,,
798007,yes,,,,
798030,yes,,,,
798032,yes,,,,
798035,yes,247906,2020-06-14,successful,930.3026583
798062,yes,,,,
798076,yes,,,,
798137,yes,,,,
798165,yes,,,,
798175,yes,,,,
798271,yes,,,,
798293,yes,,,,
798297,yes,,,,
798507,yes,,,,
798539,yes,,,,
798623,yes,,,,
798655,yes,,,,
798667,yes,,,,
798683,yes,,,,
798687,yes,,,,
798751,yes,,,,
798801,yes,,,,
798912,yes,,,,
798942,no,,,,
798958,yes,,,,
799154,yes,,,,
799160,yes,,,,
799189,yes,,,,
799261,yes,,,,
799264,yes,,,,
799270,yes,,,,
799356,yes,,,,
799380,yes,,,,
799399,yes,,,,
799490,yes,,,,
799538,yes,,,,
799574,yes,,,,
799589,yes,,,,
799691,yes,,,,
799708,yes,,,,
799716,yes,,,,
799744,yes,,,,
799782,yes,,,,
799848,yes,,,,
799867,yes,,,,
799885,yes,,,,
799962,yes,,,,
800028,no,255195,2020-06-29,successful,483.4842075
800028,no,318130,2020-05-31,successful,697.901725
800058,yes,,,,
800117,yes,,,,
800164,yes,,,,
800240,no,,,,
800244,yes,,,,
800288,yes,,,,
800335,yes,,,,
800347,yes,,,,
800455,yes,,,,
800470,yes,,,,
800614,yes,,,,
800641,yes,,,,
800667,yes,,,,
800810,no,,,,
800828,yes,182201,2020-04-01,successful,64.89943733
800921,yes,,,,
800989,yes,287678,2020-05-05,canceled,282.2270513
800989,yes,225637,2020-06-25,successful,568.5209405
800989,yes,284544,2020-05-16,successful,329.8517961
800989,yes,198669,2020-04-07,successful,432.7368279
801063,yes,,,,
801070,yes,,,,
801121,yes,,,,
801150,no,,,,
801211,no,,,,
801224,no,,,,
801290,no,,,,
801332,yes,,,,
801359,yes,,,,
801403,yes,,,,
801416,yes,,,,
801453,yes,,,,
801580,yes,,,,
801680,no,,,,
801727,yes,,,,
801777,yes,,,,
801783,yes,,,,
801842,yes,,,,
801958,yes,,,,
801972,yes,,,,
802072,yes,,,,
802128,yes,,,,
802216,yes,,,,
802266,yes,,,,
802295,yes,,,,
802299,yes,,,,
802328,yes,,,,
802359,yes,,,,
802371,yes,,,,
802374,yes,,,,
802401,yes,,,,
802404,no,,,,
802479,yes,,,,
802504,yes,,,,
802564,no,,,,
802568,yes,,,,
802591,yes,,,,
802646,yes,,,,
802771,yes,,,,
802879,yes,,,,
802880,yes,,,,
802947,yes,,,,
802956,no,,,,
802980,yes,,,,
803036,yes,,,,
803060,yes,,,,
803075,yes,,,,
803128,yes,,,,
803157,no,,,,
803222,yes,,,,
803249,no,,,,
803306,yes,,,,
803317,yes,,,,
803393,yes,,,,
803456,yes,,,,
803509,yes,,,,
803526,yes,,,,
803590,yes,,,,
803602,no,309105,2020-06-15,successful,807.2111741
803625,no,,,,
803698,no,,,,
803717,yes,,,,
803722,yes,,,,
803764,yes,,,,
803788,yes,,,,
803822,yes,,,,
803885,yes,,,,
804005,no,,,,
804061,yes,,,,
804087,yes,,,,
804092,yes,,,,
804156,yes,,,,
804165,yes,,,,
804214,yes,,,,
804226,yes,,,,
804285,no,,,,
804324,yes,,,,
804384,no,,,,
804452,yes,,,,
804459,yes,,,,
804495,no,,,,
804504,yes,,,,
804552,yes,,,,
804561,yes,,,,
804585,yes,,,,
804606,yes,194812,2020-04-05,successful,348.6724447
804619,yes,,,,
804643,yes,,,,
804740,yes,,,,
804764,yes,,,,
804801,yes,,,,
804830,no,342888,2020-05-30,successful,1110.254131
804870,yes,,,,
804891,yes,,,,
804984,yes,,,,
805007,no,,,,
805044,yes,,,,
805088,yes,,,,
805140,yes,,,,
805186,yes,,,,
805201,yes,,,,
805203,yes,,,,
805212,yes,,,,
805316,yes,,,,
805334,yes,206666,2020-04-22,successful,296.1365844
805334,yes,207274,2020-04-27,successful,306.617987
805334,yes,206015,2020-04-06,successful,49.83476756
805334,yes,195715,2020-04-20,successful,884.2899537
805334,yes,209622,2020-04-17,successful,471.4281428
805334,yes,210149,2020-04-19,successful,87.54399301
805334,yes,208439,2020-04-24,successful,2203.311362
805334,yes,209010,2020-04-02,successful,317.5622952
805334,yes,207918,2020-04-08,canceled,296.8043526
805334,yes,210733,2020-04-23,successful,356.9165737
805334,yes,211195,2020-04-11,successful,383.6553832
805387,no,,,,
805482,yes,,,,
805492,yes,,,,
805524,yes,,,,
805632,yes,,,,
805654,no,,,,
805658,no,,,,
805743,yes,,,,
805793,yes,,,,
805805,yes,,,,
805842,yes,,,,
805884,yes,,,,
805885,yes,,,,
805947,no,,,,
805964,no,,,,
805988,no,,,,
806012,yes,,,,
806049,yes,,,,
806066,yes,,,,
806111,yes,,,,
806154,yes,,,,
806228,yes,,,,
806254,yes,,,,
806298,yes,,,,
806301,yes,,,,
806374,yes,,,,
806396,yes,,,,
806463,yes,,,,
806496,yes,,,,
806525,yes,,,,
806656,yes,,,,
806691,yes,,,,
806696,yes,,,,
806747,yes,,,,
806804,yes,,,,
806855,yes,,,,
806906,yes,,,,
806962,yes,,,,
807001,yes,,,,
807043,yes,,,,
807047,yes,,,,
807120,no,,,,
807129,yes,,,,
807169,yes,,,,
807256,yes,,,,
807257,yes,,,,
807291,yes,,,,
807302,yes,,,,
807316,no,209654,2020-04-20,successful,211.7822701
807316,no,317834,2020-05-11,successful,394.0890287
807316,no,281359,2020-05-10,successful,597.1479767
807316,no,327098,2020-05-21,successful,244.6492174
807347,yes,,,,
807421,yes,,,,
807455,yes,189407,2020-04-24,successful,252.0595674
807475,no,,,,
807537,yes,,,,
807659,yes,,,,
807671,yes,,,,
807684,yes,,,,
807755,yes,,,,
807765,yes,,,,
807856,yes,184149,2020-04-01,successful,174.9117327
807864,yes,,,,
807897,yes,,,,
807946,yes,,,,
807982,yes,,,,
808066,no,,,,
808169,yes,,,,
808172,yes,,,,
808228,yes,,,,
808254,yes,,,,
808259,yes,,,,
808298,no,,,,
808347,no,,,,
808380,yes,,,,
808431,yes,,,,
808508,yes,,,,
808553,yes,,,,
808560,yes,,,,
808596,no,,,,
808635,yes,,,,
808662,yes,,,,
808665,yes,,,,
808700,yes,,,,
808719,yes,,,,
808736,yes,,,,
808770,no,,,,
808780,yes,187838,2020-04-01,successful,246.1083871
808780,yes,187832,2020-04-26,successful,914.9182076
808780,yes,207158,2020-04-15,successful,207.0923338
808804,yes,,,,
808840,yes,,,,
808843,yes,,,,
808850,yes,,,,
808926,no,,,,
808930,yes,,,,
809011,no,,,,
809035,yes,,,,
809065,yes,,,,
809097,yes,,,,
809157,yes,,,,
809177,yes,,,,
809214,yes,,,,
809291,yes,,,,
809297,yes,,,,
809348,yes,,,,
809396,yes,,,,
809440,yes,,,,
809501,yes,,,,
809555,yes,,,,
809576,yes,,,,
809626,yes,,,,
809646,yes,,,,
809670,yes,,,,
809677,yes,,,,
809718,yes,,,,
809786,yes,,,,
809806,yes,,,,
809836,yes,,,,
809841,yes,,,,
809922,yes,,,,
809932,yes,,,,
809940,yes,,,,
809982,yes,,,,
809998,yes,,,,
810059,yes,,,,
810062,no,,,,
810129,yes,,,,
810250,yes,,,,
810383,yes,,,,
810409,yes,,,,
810450,yes,,,,
810533,yes,,,,
810547,no,,,,
810578,yes,,,,
810598,yes,,,,
810634,yes,,,,
810665,yes,,,,
810681,yes,,,,
810716,yes,,,,
810821,yes,,,,
810861,no,,,,
810878,yes,,,,
810963,yes,,,,
810993,yes,,,,
811005,yes,,,,
811065,yes,,,,
811116,no,,,,
811140,yes,,,,
811212,yes,,,,
811258,yes,,,,
811300,yes,,,,
811315,no,,,,
811356,no,,,,
811366,yes,,,,
811384,yes,,,,
811479,no,,,,
811491,yes,,,,
811536,yes,,,,
811644,yes,,,,
811658,yes,,,,
811726,yes,,,,
811747,yes,,,,
811803,yes,,,,
811819,yes,,,,
811853,yes,,,,
811874,yes,,,,
811915,yes,,,,
811934,yes,,,,
811937,yes,,,,
811965,no,,,,
812041,yes,,,,
812057,yes,,,,
812067,yes,,,,
812074,yes,,,,
812144,yes,,,,
812162,yes,,,,
812215,yes,,,,
812254,yes,,,,
812283,yes,,,,
812303,yes,,,,
812339,yes,,,,
812367,yes,,,,
812416,no,,,,
812443,yes,,,,
812606,yes,,,,
812658,yes,,,,
812703,no,,,,
812720,yes,,,,
812724,yes,,,,
812748,yes,,,,
812756,no,,,,
812792,yes,,,,
812900,yes,,,,
812964,yes,193370,2020-04-09,successful,558.1330147
812979,no,,,,
813029,yes,,,,
813031,yes,,,,
813133,yes,,,,
813158,yes,,,,
813321,yes,,,,
813345,yes,,,,
813400,yes,,,,
813436,yes,,,,
813476,yes,,,,
813541,yes,,,,
813563,yes,,,,
813595,yes,,,,
813626,no,,,,
813707,yes,,,,
813721,yes,,,,
813723,no,,,,
813750,yes,,,,
813808,no,,,,
813809,yes,,,,
813841,yes,,,,
813860,yes,,,,
813886,yes,,,,
813938,yes,,,,
813983,yes,,,,
813990,no,,,,
814051,yes,,,,
814108,no,,,,
814134,yes,,,,
814184,yes,,,,
814235,yes,,,,
814259,yes,,,,
814328,no,191884,2020-04-22,successful,367.7466618
814406,yes,,,,
814485,yes,,,,
814626,yes,,,,
814669,yes,,,,
814704,yes,,,,
814708,yes,,,,
814741,yes,,,,
814775,yes,,,,
814869,yes,,,,
814897,yes,,,,
814918,yes,,,,
814921,yes,,,,
814978,yes,,,,
815011,yes,,,,
815103,yes,,,,
815148,yes,,,,
815223,no,,,,
815312,yes,,,,
815427,yes,,,,
815497,yes,,,,
815535,yes,,,,
815556,yes,,,,
815581,yes,,,,
815617,yes,,,,
815714,yes,,,,
815781,yes,,,,
815795,yes,,,,
815805,yes,,,,
815909,yes,,,,
816074,yes,,,,
816367,yes,,,,
816426,yes,,,,
816439,yes,,,,
816485,yes,,,,
816503,yes,,,,
816570,yes,,,,
816691,no,,,,
816730,yes,,,,
816767,no,,,,
816828,yes,,,,
816834,yes,,,,
816837,yes,,,,
816928,yes,,,,
817114,no,,,,
817115,yes,,,,
817181,yes,,,,
817192,yes,,,,
817224,yes,,,,
817281,yes,,,,
817286,yes,,,,
817298,no,,,,
817346,no,,,,
817410,yes,,,,
817479,no,,,,
817511,yes,,,,
817536,yes,,,,
817553,yes,,,,
817585,yes,,,,
817620,yes,,,,
817621,yes,,,,
817624,yes,,,,
817724,yes,,,,
817782,no,,,,
817798,yes,,,,
817805,yes,,,,
817837,yes,,,,
817845,yes,,,,
817926,yes,,,,
817946,no,,,,
818042,yes,,,,
818066,yes,,,,
818085,yes,,,,
818158,yes,,,,
818237,yes,,,,
818263,yes,,,,
818271,yes,,,,
818302,yes,,,,
818344,yes,,,,
818355,yes,,,,
818391,yes,,,,
818423,no,,,,
818431,yes,,,,
818445,yes,,,,
818475,no,,,,
818482,yes,,,,
818499,yes,,,,
818544,no,,,,
818580,yes,,,,
818595,yes,,,,
818676,yes,,,,
818688,yes,,,,
818757,yes,,,,
818784,no,,,,
818893,yes,,,,
818913,yes,,,,
818962,yes,,,,
818970,yes,,,,
819029,yes,,,,
819053,yes,,,,
819084,yes,,,,
819131,no,,,,
819144,yes,,,,
819147,yes,,,,
819230,yes,,,,
819341,yes,,,,
819410,yes,,,,
819471,yes,,,,
819489,no,,,,
819572,yes,,,,
819597,yes,,,,
819622,yes,,,,
819662,yes,,,,
819670,yes,,,,
819697,yes,,,,
819743,no,311075,2020-06-10,successful,320.1761616
819743,no,240995,2020-06-15,successful,298.920278
819751,no,,,,
819812,yes,,,,
819814,yes,,,,
819822,yes,,,,
819838,yes,275377,2020-05-09,successful,872.2054611
819885,yes,,,,
819903,yes,,,,
819985,yes,,,,
820025,yes,,,,
820078,yes,,,,
820116,yes,,,,
820190,yes,,,,
820225,yes,,,,
820292,yes,,,,
820305,yes,,,,
820334,yes,,,,
820389,yes,,,,
820464,yes,,,,
820492,yes,,,,
820523,yes,,,,
820565,yes,,,,
820572,yes,,,,
820643,yes,,,,
820644,yes,,,,
820726,yes,,,,
820789,yes,,,,
820858,no,,,,
820891,yes,,,,
820970,yes,,,,
820984,yes,,,,
821009,yes,,,,
821028,yes,,,,
821097,yes,,,,
821128,yes,,,,
821175,yes,,,,
821194,yes,,,,
821260,yes,,,,
821338,yes,,,,
821422,yes,,,,
821452,no,,,,
821479,yes,,,,
821551,yes,,,,
821618,no,,,,
821633,no,,,,
821699,yes,,,,
821773,yes,,,,
821839,yes,,,,
821899,yes,,,,
821921,yes,,,,
821990,yes,,,,
822061,yes,,,,
822172,yes,,,,
822184,yes,,,,
822238,yes,,,,
822239,yes,,,,
822270,yes,,,,
822305,yes,,,,
822336,yes,,,,
822410,yes,,,,
822451,yes,,,,
822473,yes,,,,
822520,yes,,,,
822569,yes,,,,
822591,yes,,,,
822605,yes,,,,
822606,yes,,,,
822759,no,,,,
822789,no,,,,
822811,yes,,,,
822815,no,,,,
822842,yes,,,,
822901,no,,,,
822911,yes,,,,
822959,yes,,,,
822996,no,,,,
823059,yes,,,,
823175,yes,,,,
823178,yes,,,,
823259,yes,,,,
823306,yes,,,,
823314,yes,,,,
823331,yes,,,,
823363,yes,,,,
823382,yes,,,,
823456,yes,,,,
823463,yes,183919,2020-04-01,successful,339.3438508
823463,yes,331912,2020-05-10,successful,689.3112362
823463,yes,182560,2020-04-08,successful,171.7187644
823477,yes,,,,
823547,yes,,,,
823687,yes,,,,
823725,yes,,,,
823776,yes,,,,
823789,yes,,,,
823807,yes,,,,
823841,yes,,,,
823977,yes,,,,
823997,yes,,,,
824073,yes,,,,
824082,yes,,,,
824113,yes,,,,
824259,yes,,,,
824286,no,,,,
824326,yes,,,,
824345,yes,,,,
824350,no,318254,2020-05-07,successful,327.6651556
824350,no,294042,2020-05-27,successful,507.5700161
824352,yes,,,,
824490,yes,,,,
824561,yes,,,,
824594,yes,,,,
824687,yes,,,,
824704,yes,,,,
824726,yes,,,,
824790,yes,194530,2020-04-27,successful,423.4381457
824790,yes,193241,2020-04-09,successful,603.0039763
824790,yes,192541,2020-04-10,canceled,583.3329234
824790,yes,192238,2020-04-27,successful,464.7041633
824790,yes,192895,2020-04-01,successful,259.662258
824790,yes,193753,2020-04-22,successful,1275.987352
824790,yes,194101,2020-04-16,successful,643.0206006
824790,yes,193505,2020-04-20,successful,407.6005448
824847,yes,,,,
824918,yes,,,,
824959,yes,,,,
824986,yes,,,,
825032,yes,196752,2020-04-18,successful,1235.861103
825046,yes,,,,
825078,yes,,,,
825085,yes,,,,
825175,yes,,,,
825225,yes,,,,
825233,yes,,,,
825257,yes,,,,
825293,yes,,,,
825323,yes,,,,
825348,yes,,,,
825351,yes,,,,
825428,yes,,,,
825450,yes,,,,
825533,yes,,,,
825549,no,,,,
825601,yes,,,,
825625,yes,,,,
825735,no,,,,
825756,yes,,,,
825778,no,,,,
825797,yes,,,,
825800,yes,,,,
825871,yes,,,,
825915,yes,,,,
825948,yes,,,,
825969,yes,,,,
826004,yes,,,,
826110,yes,,,,
826129,yes,,,,
826161,yes,,,,
826209,yes,,,,
826263,no,,,,
826277,yes,,,,
826309,yes,,,,
826341,yes,,,,
826399,no,,,,
826426,yes,,,,
826500,yes,,,,
826504,yes,,,,
826575,yes,,,,
826601,yes,,,,
826623,yes,,,,
826682,yes,,,,
826685,yes,,,,
826792,yes,,,,
826858,yes,,,,
826881,yes,,,,
826918,yes,,,,
826925,yes,,,,
826958,no,,,,
826990,yes,,,,
827047,yes,,,,
827125,yes,,,,
827181,yes,,,,
827200,yes,,,,
827272,yes,,,,
827307,yes,,,,
827355,yes,,,,
827409,yes,,,,
827488,yes,,,,
827530,yes,,,,
827563,yes,,,,
827587,yes,,,,
827601,yes,,,,
827638,yes,,,,
827693,yes,,,,
827752,yes,,,,
827831,no,,,,
827886,yes,,,,
827930,yes,,,,
827951,yes,,,,
828014,yes,,,,
828049,yes,,,,
828139,yes,,,,
828163,yes,,,,
828186,yes,,,,
828190,yes,,,,
828192,no,,,,
828284,yes,,,,
828295,yes,,,,
828378,yes,,,,
828385,yes,,,,
828390,yes,,,,
828403,yes,,,,
828448,yes,,,,
828530,yes,,,,
828799,no,,,,
828839,yes,,,,
828853,yes,,,,
828873,yes,,,,
828916,yes,,,,
828929,yes,,,,
829018,yes,,,,
829102,yes,,,,
829253,no,,,,
829310,no,,,,
829344,yes,,,,
829377,yes,,,,
829411,yes,,,,
829530,yes,,,,
829542,yes,,,,
829625,yes,,,,
829684,yes,,,,
829687,yes,,,,
829703,yes,,,,
829789,yes,,,,
829848,yes,,,,
829913,yes,,,,
830036,yes,188224,2020-04-26,successful,76.42534118
830036,yes,188245,2020-04-04,successful,258.2315251
830036,yes,189880,2020-04-10,successful,429.0894095
830036,yes,188243,2020-04-09,successful,277.5850223
830036,yes,189878,2020-04-18,successful,1115.078254
830036,yes,189876,2020-04-26,successful,2817.685877
830036,yes,189879,2020-04-06,successful,478.925317
830049,yes,,,,
830076,yes,,,,
830106,yes,,,,
830233,yes,,,,
830282,yes,,,,
830314,yes,,,,
830330,yes,,,,
830563,yes,,,,
830621,yes,,,,
830650,yes,,,,
830713,yes,,,,
830759,no,,,,
830807,yes,,,,
830848,yes,,,,
830870,yes,,,,
830930,yes,,,,
831052,yes,,,,
831151,no,,,,
831225,yes,,,,
831233,yes,,,,
831291,yes,,,,
831353,yes,,,,
831384,no,,,,
831429,yes,,,,
831542,yes,,,,
831610,yes,,,,
831761,yes,,,,
831807,yes,,,,
831899,yes,,,,
831979,yes,,,,
831984,yes,,,,
832044,no,,,,
832110,yes,,,,
832141,yes,,,,
832172,no,,,,
832208,yes,,,,
832324,yes,,,,
832416,yes,,,,
832417,yes,,,,
832436,yes,,,,
832481,yes,,,,
832547,yes,,,,
832664,yes,,,,
832888,yes,,,,
832916,yes,,,,
832972,yes,,,,
832974,yes,,,,
832988,yes,,,,
833141,yes,,,,
833142,yes,,,,
833211,yes,,,,
833314,yes,,,,
833327,yes,,,,
833338,yes,,,,
833343,yes,238314,2020-06-01,successful,979.2566216
833385,yes,,,,
833500,yes,,,,
833526,yes,,,,
833583,yes,,,,
833626,yes,,,,
833707,yes,,,,
833767,yes,,,,
833856,yes,,,,
833931,yes,,,,
834007,yes,,,,
834036,yes,,,,
834091,yes,,,,
834101,yes,,,,
834125,yes,,,,
834215,yes,,,,
834393,yes,,,,
834588,yes,,,,
834707,yes,,,,
834797,yes,,,,
834829,yes,,,,
834960,yes,,,,
835017,yes,,,,
835121,yes,,,,
835248,yes,,,,
835391,yes,,,,
835433,yes,,,,
835441,yes,,,,
835534,yes,,,,
835671,yes,,,,
835708,yes,329857,2020-05-28,successful,618.0280411
835931,yes,,,,
835964,yes,,,,
836098,yes,241323,2020-06-22,successful,614.9105195
836098,yes,257384,2020-06-30,successful,779.6463769
836098,yes,289209,2020-05-20,successful,254.0623438
836098,yes,198444,2020-04-04,successful,1122.78242
836178,yes,,,,
836237,yes,,,,
836242,yes,,,,
836424,yes,,,,
836577,yes,,,,
836790,yes,,,,
836838,yes,,,,
836852,yes,,,,
837068,yes,,,,
837136,yes,,,,
837142,yes,,,,
837228,yes,,,,
837311,yes,,,,
837358,yes,,,,
837474,yes,,,,
837539,yes,,,,
837565,yes,,,,
837575,yes,,,,
837632,yes,,,,
837772,yes,,,,
837794,yes,,,,
837842,yes,,,,
837865,no,,,,
838004,no,,,,
838075,yes,,,,
838093,yes,,,,
838230,yes,,,,
838274,yes,,,,
838350,yes,,,,
838394,no,,,,
838443,yes,,,,
838470,no,,,,
838546,yes,,,,
838582,no,,,,
838625,yes,,,,
838648,no,,,,
838687,yes,,,,
838766,yes,,,,
838852,yes,,,,
838897,yes,,,,
838965,yes,,,,
839042,yes,,,,
839092,yes,,,,
839143,no,,,,
839202,yes,,,,
839258,yes,,,,
839291,yes,,,,
839310,yes,,,,
839315,yes,,,,
839331,yes,,,,
839423,yes,,,,
839471,yes,,,,
839477,yes,,,,
839542,yes,,,,
839632,yes,,,,
839696,yes,,,,
839739,yes,,,,
839775,yes,,,,
839779,yes,,,,
839830,yes,,,,
839858,yes,,,,
840013,yes,,,,
840111,no,,,,
840145,yes,,,,
840168,yes,,,,
840240,yes,,,,
840260,yes,,,,
840281,yes,,,,
840382,no,,,,
840384,yes,,,,
840498,yes,,,,
840554,yes,,,,
840578,yes,,,,
840678,yes,,,,
840682,yes,217897,2020-04-08,successful,512.6268054
840730,no,,,,
840774,yes,,,,
840873,yes,,,,
840911,yes,,,,
840943,yes,,,,
841004,yes,,,,
841092,yes,,,,
841099,yes,,,,
841250,yes,,,,
841251,yes,,,,
841275,yes,181675,2020-04-21,successful,265.411762
841305,yes,,,,
841430,yes,,,,
841569,yes,,,,
841642,yes,,,,
841765,yes,,,,
841800,yes,,,,
841857,yes,,,,
842031,yes,,,,
842032,yes,,,,
